,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
679,679,679,679,679,679,679,679,679,679,Rachel's tree had p apples. She picked q apples from her tree. Thereafter r new apples grew on the tree. How many apples are there on the tree now?,( ( p - q ) + r )
680,680,680,680,680,680,680,680,680,680,Summer is almost here and most animals are migrating back to cooler countries. There are p bird families living near a mountain. If q new bird families joined them How many bird families live near the mountain now?,( p + q )
681,681,681,681,681,681,681,681,681,681,Danny collects bottle caps and wrappers. He found p bottle caps and q wrappers at the park. Now he has r wrappers and s bottle caps in his collection. How many more wrappers than bottle caps does danny have now?,( r - s )
682,682,682,682,682,682,682,682,682,682,Melissa scored a total of p points in q games scoring the same for each game. How many points did she score in each game?,( p / q )
683,683,683,683,683,683,683,683,683,683,Robin's hair was p inches long. He cut off some inches of her hair. If his hair is now q inches long How much of his hair did he cut?,( p - q )
684,684,684,684,684,684,684,684,684,684,Baker made p pastries and q cakes. If he sold r cakes and s pastries How many pastries would baker still have?,( p - s )
685,685,685,685,685,685,685,685,685,685,The school is planning a field trip. The school has p classrooms. There are q students in each classroom in the school. If there are r seats on each school bus How many buses are needed to take the trip?,( p * ( q / r ) )
686,686,686,686,686,686,686,686,686,686,The Razorback t-shirt shop makes $ p dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of q t-shirts. If they sold r t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,( p * q )
687,687,687,687,687,687,687,687,687,687,p birds were sitting on the fence. q more birds and r more storks came to join them. How many more storks than birds are sitting on the fence?,( r - ( p + q ) )
688,688,688,688,688,688,688,688,688,688,The school is planning a field trip. The school has p classrooms. There are q students in the school and r school buses. If all buses are full How many seats are in each bus?,( q / r )
689,689,689,689,689,689,689,689,689,689,Randy has p blocks. He uses q blocks to build a tower and r blocks to build a house. How many blocks did he use to build the tower and the house altogether?,( q + r )
690,690,690,690,690,690,690,690,690,690,Every day Ryan spends p hours on learning english and q hours on learning chinese. If he learns for r days How many hours does he spend on learning chinese in all?,( q * r )
691,691,691,691,691,691,691,691,691,691,The Razorback shop makes $ p dollars off each t-shirt and $ q off each jersey. During the Arkansas and Texas tech game they sold r t-shirts and s jerseys. How much more does a jersey cost than a t-shirt?,( q - p )
692,692,692,692,692,692,692,692,692,692,Danny collects bottle caps and wrappers. He found p wrappers and q bottle caps at the park. Now he has r bottle caps and s wrappers in his collection. How many wrappers did danny have at first?,( s - p )
693,693,693,693,693,693,693,693,693,693,Haley grew p trees in her backyard. After a typhoon q died. How many more trees died in the typhoon than those that survived?,( q - ( p - q ) )
694,694,694,694,694,694,694,694,694,694,He has p apples more than Adam and Jackie together do. Adam and Jackie have q apples between them. How many apples does He have?,( q + p )
695,695,695,695,695,695,695,695,695,695,Dave had p apps and q files on his phone. After deleting some apps and files he had r files and 2 apps left. How many more files than apps does he have left on the phone?,( r - s )
696,696,696,696,696,696,696,696,696,696,Rebecca wants to split a collection of eggs into groups of p. If each group has q eggs How many eggs does Rebecca have?,( p * q )
697,697,697,697,697,697,697,697,697,697,"Jack received p emails in the morning, q emails in the afternoon and r emails in the evening. How many more emails did Jack receive in the morning than in the afternoon?",( p - q )
698,698,698,698,698,698,698,698,698,698,Adam could fit p action figures on each shelf in his room. His room has q shelves and r cabinets. How many total action figures could his shelves hold?,( p * q )
699,699,699,699,699,699,699,699,699,699,Lucy went to the grocery store. She bought p packs of cookie and q packs of cake. How many more packs of cookie did she buy over cake?,( p - q )
700,700,700,700,700,700,700,700,700,700,Every day Ryan spends p hours on learning english and q hours on learning chinese. How many more hours does he spend on learning english than he does on learning chinese?,( p - q )
701,701,701,701,701,701,701,701,701,701,David did p more push-ups but q less crunches than Zachary in gym class today. If Zachary did r push-ups and s crunches How many crunches did David do?,( s - q )
702,702,702,702,702,702,702,702,702,702,The grasshopper and the frog had a jumping contest. The frog jumped p inches and the grasshopper jumped q inches. How much farther did the frog jump than the grasshopper?,( p - q )
703,703,703,703,703,703,703,703,703,703,Paul had p books. After buying some in a garage sale he had q left. How many books did he buy?,( q - p )
704,704,704,704,704,704,704,704,704,704,If they are already at p feet and the cave is q feet deep How much farther until they reach the end of the cave?,( q - p )
705,705,705,705,705,705,705,705,705,705,Katie had p new games and q old games. Her friends had r new games. How many new games do they have together?,( p + r )
706,706,706,706,706,706,706,706,706,706,Josh had p marbles in his collection. He lost q marbles and found r new ones. How many marbles does he have now?,( ( p - q ) + r )
707,707,707,707,707,707,707,707,707,707,Jerry had p action figures on a shelf in his room. Later he added some more action figures to the shelf. If there are a total of q action figures on his shelf now How many action figures did he add to the shelf?,( q - p )
708,708,708,708,708,708,708,708,708,708,Rachel has p apple trees. She picked q apples from 1 of her trees. Now the tree has s apples still on it. How many apples did the tree have to begin with?,( q + s )
709,709,709,709,709,709,709,709,709,709,We ordered p pizzas. Each pizza has q slices. If there are 2 of us How many slices of pizza does each of us get if distributed equally?,( p * ( q / r ) )
710,710,710,710,710,710,710,710,710,710,Jack received a total of p emails in the day. If he received q emails in the morning and some more in the afternoon How many emails did Jack receive in the afternoon?,( p - q )
711,711,711,711,711,711,711,711,711,711,A grocery store had p bottles of diet soda and q bottles of regular soda. How many more bottles of regular soda than diet soda did they have?,( q - p )
712,712,712,712,712,712,712,712,712,712,A book has p chapters. The first chapter is q pages long the second chapter is r pages long and the third chapter is s pages long. How many more pages does the second chapter have than the third chapter?,( r - p )
713,713,713,713,713,713,713,713,713,713,Randy has p blocks. He uses some blocks to build a tower. If there are q blocks left How many blocks did he use to build the tower?,( p - q )
714,714,714,714,714,714,714,714,714,714,Because of the decision Sofia asked the students to suggest specific types of food. p students suggested adding mashed potatoes while others suggested adding bacon to the menu. If q more students suggested adding bacon than those that suggested mashed potatoes How many students suggested bacon?,( p + q )
715,715,715,715,715,715,715,715,715,715,A waiter had p customers. After some left he got q new customers. If he still had r customers How many customers left?,( p - ( r - q ) )
716,716,716,716,716,716,716,716,716,716,Every day Ryan spends p hours on learning english and some more hours on learning chinese. If he spends a total of q hours on learning english and chinese everyday How many hours does he spend on learning chinese?,( q - p )
717,717,717,717,717,717,717,717,717,717,A book has p chapters across q pages. The second chapter is r pages long. How many pages are in the second chapter?,( q - r )
718,718,718,718,718,718,718,718,718,718,White t - shirts can be purchased in packages. If mom buys p packages which contain q white t - shirts in total How many white t - shirts does each package have?,( q / p )
719,719,719,719,719,719,719,719,719,719,Baker made p pastries and q cakes. If he sold r cakes and s pastries How many more cakes than pastries did baker make?,( q - p )
